Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
2102,Sales,28,48241,2,51,74,No
2103,Finance,35,52414,14,55,55,No
2104,Sales,47,75818,15,57,60,No
2105,Finance,47,45895,2,33,52,No
2106,IT,35,117307,4,39,74,No
2107,IT,28,87409,19,48,81,Yes
2108,Sales,54,80324,9,42,93,Yes
2109,Marketing,47,91920,7,47,71,No
2110,Sales,41,78555,13,44,89,No
2111,Finance,24,90453,12,59,77,No
2112,Sales,25,47689,3,33,45,No
2113,HR,47,89356,13,38,89,No
2114,Finance,32,118011,15,33,77,Yes
2115,Finance,23,33252,14,58,77,Yes
2116,Marketing,35,55844,9,45,93,Yes
2117,IT,51,48365,13,57,99,Yes
2118,Finance,33,31026,4,50,52,No
2119,IT,47,53523,8,44,85,Yes
2120,Sales,54,35482,3,53,92,Yes
2121,HR,34,73888,2,31,78,No
2122,Marketing,35,75110,19,57,52,No
2123,IT,45,115644,8,56,86,No
2124,Finance,55,25493,17,43,51,No
2125,IT,47,81194,13,32,92,No
2126,Finance,42,107001,7,51,98,No
2127,IT,49,64767,9,57,72,Yes
2128,Finance,57,54550,12,52,67,Yes
2129,Sales,23,38833,14,33,96,No
2130,Finance,30,27970,14,59,42,No
2131,Finance,44,107681,15,30,57,No
2132,HR,36,74177,3,52,65,Yes
2133,Finance,34,92342,15,57,93,No
2134,HR,44,96200,19,38,79,No
2135,Marketing,38,86501,14,46,41,No
2136,HR,23,53900,8,43,43,Yes
2137,Sales,41,39126,5,46,89,No
2138,HR,41,95690,19,30,67,No
2139,Marketing,24,112744,4,39,67,No
2140,Sales,33,104303,14,52,64,Yes
2141,IT,23,110579,16,45,65,No
2142,IT,57,72994,6,56,84,Yes
2143,HR,35,92061,6,54,86,Yes
2144,HR,37,41978,3,48,41,No
2145,Marketing,40,81344,15,53,81,Yes
2146,Marketing,55,71648,3,54,73,No
2147,Finance,27,26055,11,32,69,No
2148,Marketing,34,100582,3,57,60,Yes
2149,Finance,57,106214,10,41,83,No
2150,Sales,43,69876,18,32,76,No
2151,HR,39,117160,1,44,83,Yes
2152,Sales,33,63725,16,46,62,No
2153,Marketing,51,30255,16,47,72,No
2154,Sales,28,99947,10,36,99,No
2155,Sales,53,78380,1,48,41,Yes
2156,Sales,40,78333,4,36,66,No
2157,Marketing,27,67459,3,34,87,Yes
2158,Sales,41,61163,5,55,98,No
2159,Finance,48,58971,12,37,61,No
2160,Marketing,58,90149,12,50,73,No
2161,Sales,28,109730,13,45,55,No
2162,Marketing,26,44476,12,45,59,No
2163,IT,32,93580,16,48,65,No
2164,Finance,36,111593,13,54,55,No
2165,Sales,24,94050,5,44,45,No
2166,IT,26,100526,4,36,84,Yes
2167,IT,44,32507,15,34,83,Yes
2168,Marketing,58,95393,12,52,62,No
2169,IT,30,37118,19,40,81,No
2170,Finance,36,75529,19,39,76,Yes
2171,Finance,24,93682,11,54,47,Yes
2172,HR,50,116937,6,50,45,Yes
2173,Finance,27,79176,9,52,76,No
2174,IT,38,116713,1,56,91,No
2175,Finance,47,29414,12,38,61,No
2176,Marketing,42,108030,14,30,45,No
2177,HR,29,110973,6,49,93,No
2178,IT,42,87137,1,30,71,No
2179,HR,32,28937,2,37,56,Yes
2180,IT,59,61731,11,32,77,Yes
2181,Marketing,29,111862,3,31,56,No
2182,HR,45,63665,10,59,76,No
2183,Sales,56,99510,6,33,62,No
2184,IT,35,42500,6,56,88,No
2185,Sales,35,26750,2,48,88,No
2186,HR,31,90018,10,40,52,Yes
2187,Sales,33,29027,6,34,71,Yes
2188,Sales,59,30745,17,58,61,No
2189,HR,55,86731,14,53,46,No
2190,Marketing,31,111984,5,39,61,No
2191,Sales,38,53451,17,53,60,No
2192,Sales,38,118743,2,56,45,No
2193,Marketing,24,96474,9,52,53,No
2194,Sales,52,86536,12,37,55,Yes
2195,Sales,22,37150,19,42,42,Yes
2196,Sales,33,38406,7,58,48,Yes
2197,Finance,25,44781,9,34,86,No
2198,Marketing,34,82417,16,55,60,Yes
2199,Sales,55,43325,11,55,89,No
2200,Marketing,42,93684,12,56,69,No
2201,IT,43,119415,15,41,69,No
2202,IT,25,98469,18,56,99,Yes
2203,Sales,39,34436,19,42,81,Yes
2204,Marketing,26,42669,16,51,81,No
2205,Marketing,40,97010,15,37,71,Yes
2206,Marketing,23,101764,5,44,62,Yes
2207,Finance,33,26843,11,42,42,Yes
2208,IT,38,90609,15,30,40,Yes
2209,Marketing,31,75812,18,51,42,Yes
2210,Marketing,55,41059,13,35,96,No
2211,Finance,27,111269,4,40,76,No
2212,Finance,29,65768,17,42,46,No
2213,Marketing,32,50395,4,50,42,Yes
2214,HR,33,45202,16,49,75,No
2215,Marketing,30,38273,15,30,88,No
2216,Marketing,23,73889,14,40,42,Yes
2217,Finance,29,98048,12,55,94,No
2218,Finance,32,118767,3,40,43,Yes
2219,Marketing,57,113810,10,37,70,No
2220,Marketing,31,70510,8,51,41,No
2221,Marketing,42,112945,6,32,53,No
2222,Finance,41,95649,14,57,76,Yes
2223,Marketing,29,27881,17,48,70,No
2224,Marketing,57,70913,19,41,92,Yes
2225,Sales,50,109785,16,35,41,No
2226,HR,33,90037,15,57,70,No
2227,IT,35,87457,15,52,86,Yes
2228,HR,42,60343,1,37,82,No
2229,Sales,43,87389,12,34,61,No
2230,IT,42,103250,10,39,49,No
2231,Marketing,51,33656,14,51,91,Yes
2232,Sales,41,30741,10,45,69,No
2233,Marketing,45,41661,10,41,72,No
2234,Finance,44,53690,11,46,58,No
2235,Sales,28,57833,16,35,85,No
2236,Finance,30,96240,9,38,64,No
2237,Sales,22,102711,15,39,97,No
2238,Sales,47,82141,14,49,94,Yes
2239,Finance,59,103232,19,43,93,No
2240,IT,59,64023,9,43,85,No
2241,HR,43,65209,4,55,40,No
2242,Marketing,31,118590,7,58,71,No
2243,Sales,27,111612,8,46,64,Yes
2244,Marketing,38,105522,8,59,80,No
2245,Finance,59,39440,19,56,56,No
2246,Marketing,45,32960,15,54,53,Yes
2247,Finance,31,47462,16,45,84,No
2248,Marketing,29,42821,9,33,52,No
2249,HR,42,82772,12,31,77,Yes
2250,HR,27,52258,16,45,78,Yes
2251,HR,42,117889,4,30,41,No
2252,HR,45,113952,5,32,71,No
2253,HR,54,87524,8,52,71,Yes
2254,HR,39,47115,1,40,97,No
2255,Finance,49,71433,6,45,79,No
2256,Sales,53,115504,15,55,95,No
2257,Marketing,33,113267,4,47,45,No
2258,HR,48,113321,11,44,64,No
2259,Finance,31,104364,5,38,42,No
2260,Finance,53,95077,18,41,57,Yes
2261,Finance,47,65644,15,58,89,No
2262,Sales,46,87643,18,56,93,No
2263,Marketing,32,38311,13,47,94,Yes
2264,Sales,44,55531,5,34,77,No
2265,IT,55,39588,1,53,82,Yes
2266,Finance,44,74416,18,58,42,No
2267,IT,50,37380,14,58,87,No
2268,HR,52,67645,5,57,44,No
2269,HR,28,42818,6,55,63,Yes
2270,Sales,54,55857,16,37,93,Yes
2271,Marketing,42,46711,12,32,73,No
2272,IT,23,30097,18,31,86,No
2273,Marketing,39,53393,2,54,87,No
2274,Sales,54,47076,13,48,78,Yes
2275,HR,58,109274,17,37,87,Yes
2276,Marketing,55,82609,17,31,63,No
2277,Marketing,41,54317,16,48,75,No
2278,HR,56,83480,18,30,67,Yes
2279,IT,39,32044,8,59,87,No
2280,HR,45,96033,3,56,88,No
2281,Marketing,29,80486,17,51,73,Yes
2282,IT,51,80162,18,42,55,No
2283,IT,31,104287,6,52,75,No
2284,HR,44,54882,8,49,46,No
2285,Marketing,32,79078,13,46,57,No
2286,Sales,23,83734,8,32,45,No
2287,Marketing,47,68826,19,38,89,Yes
2288,Finance,57,112985,6,34,67,No
2289,Sales,54,69028,15,35,78,No
2290,IT,34,76331,10,33,73,No
2291,Sales,46,57543,17,46,90,Yes
2292,IT,25,54362,1,59,80,No
2293,IT,40,52315,7,50,68,No
2294,Sales,39,52746,13,50,43,No
2295,IT,58,35057,3,50,53,No
2296,IT,51,67915,19,45,44,No
2297,Finance,40,46061,15,45,64,Yes
2298,Marketing,44,76370,5,51,78,No
2299,Marketing,37,59157,11,40,47,No
2300,Finance,22,36322,18,31,54,No
2301,Sales,33,94812,3,46,98,No
2302,HR,45,102842,6,44,58,No
2303,HR,55,59017,3,47,98,No
2304,HR,29,81792,5,58,50,Yes
2305,Finance,39,52742,9,39,59,No
2306,Finance,26,89808,19,35,94,No
2307,IT,47,42629,13,50,75,Yes
2308,HR,51,33245,6,45,57,Yes
2309,Sales,34,68870,11,34,53,Yes
2310,Sales,40,89829,14,41,97,No
2311,HR,50,35588,6,57,77,No
2312,HR,24,25442,6,35,64,Yes
2313,HR,47,102339,17,43,55,Yes
2314,Finance,33,65721,11,55,57,No
2315,Finance,23,62145,15,52,40,No
2316,Finance,32,35599,9,45,79,Yes
2317,Marketing,49,97594,17,54,40,No
2318,Sales,39,107742,7,36,40,No
2319,Sales,34,102430,7,31,90,No
2320,IT,58,27939,1,35,60,No
2321,Finance,43,47149,8,38,99,No
2322,Marketing,33,91567,5,36,64,Yes
2323,Marketing,23,35208,19,31,66,Yes
2324,Sales,58,91098,8,48,49,No
2325,Finance,28,74492,17,37,89,No
2326,IT,47,45951,19,40,51,No
2327,Finance,47,73920,12,54,67,No
2328,HR,45,71766,15,33,88,Yes
2329,Finance,33,82014,4,45,71,No
2330,HR,37,53351,12,54,72,No
2331,HR,44,109216,13,47,47,No
2332,IT,30,74386,14,42,81,No
2333,Sales,53,112122,5,56,65,No
2334,Finance,36,34308,16,34,81,No
2335,HR,58,84252,7,56,89,No
2336,Finance,34,100145,15,31,80,No
2337,Sales,26,108211,13,40,96,Yes
2338,Sales,32,53064,16,30,41,No
2339,Marketing,31,78879,12,42,74,No
2340,Sales,34,33720,7,59,73,No
2341,IT,36,67940,16,34,45,No
2342,HR,28,104993,13,47,70,No
2343,Marketing,49,93475,3,43,62,No
2344,IT,53,72113,15,42,51,No
2345,Finance,56,73926,3,36,93,Yes
2346,HR,36,63203,7,37,90,No
2347,Sales,57,113901,18,47,67,No
2348,HR,42,30392,14,36,54,No
2349,Finance,27,50905,18,49,58,No
2350,Marketing,22,98508,19,46,51,No
2351,Marketing,25,75385,14,45,89,No
2352,Marketing,32,55653,6,40,87,No
2353,Sales,47,116865,8,48,41,Yes
2354,IT,58,109720,7,56,50,No
2355,IT,44,39799,18,57,83,No
2356,HR,50,85103,18,30,76,No
2357,Sales,42,40052,15,50,98,Yes
2358,Marketing,48,31044,19,58,98,No
2359,Marketing,34,44871,2,37,95,No
2360,Finance,44,114303,8,30,77,No
2361,Finance,37,45234,11,59,64,No
2362,Marketing,51,46381,18,38,82,Yes
2363,Marketing,25,42274,13,48,60,No
2364,Sales,37,112840,9,50,81,No
2365,IT,52,108108,9,38,75,No
2366,Finance,46,74892,17,50,48,Yes
2367,IT,33,75521,7,54,51,No
2368,Sales,47,116501,9,39,49,No
2369,Marketing,58,108920,1,53,98,No
2370,IT,54,108391,2,52,85,No
2371,Marketing,49,42920,4,40,44,No
2372,Marketing,30,41702,14,30,72,No
2373,HR,33,26894,4,49,44,Yes
2374,IT,26,55985,2,54,55,Yes
2375,IT,49,53287,8,55,76,No
2376,Marketing,56,98527,18,37,76,Yes
2377,Sales,26,40439,19,49,68,No
2378,HR,55,119620,14,41,57,Yes
2379,Marketing,55,67235,10,30,68,Yes
2380,Finance,34,52659,17,39,45,Yes
2381,Finance,35,49976,8,33,92,No
2382,HR,32,107643,14,44,57,No
2383,Sales,59,92865,8,48,71,No
2384,Marketing,25,93306,5,35,99,No
2385,IT,54,81697,16,56,81,No
2386,HR,28,95382,8,34,86,No
2387,Sales,29,41651,10,34,70,No
2388,IT,58,74044,8,47,95,No
2389,Finance,31,39633,9,57,93,No
2390,Finance,36,104164,18,32,50,No
2391,IT,59,25569,3,56,65,No
2392,HR,36,84900,17,51,67,No
2393,Finance,26,92509,15,31,66,No
2394,Marketing,50,58038,17,33,58,Yes
2395,IT,40,74088,8,47,96,No
2396,IT,31,98177,2,38,84,Yes
2397,Finance,33,99466,17,48,66,No
2398,HR,25,97216,18,55,98,No
2399,Marketing,52,91793,5,39,59,No
2400,HR,39,98786,9,51,42,Yes
2401,Sales,37,63138,9,44,55,Yes
2402,Sales,57,88310,2,30,78,Yes
2403,Finance,46,53757,2,58,83,No
2404,Finance,44,95394,19,40,68,No
2405,Finance,33,104027,3,43,54,No
2406,Sales,55,115830,17,39,69,No
2407,HR,57,81151,14,48,79,No
2408,HR,58,74272,14,53,94,No
2409,Finance,24,31908,14,50,88,Yes
2410,Marketing,30,35844,6,45,40,Yes
2411,HR,39,76455,3,37,68,No
2412,Sales,56,93447,1,31,92,No
2413,IT,55,99527,16,52,69,No
2414,IT,35,102108,4,54,79,No
2415,IT,25,68066,1,36,85,No
2416,Marketing,50,65004,17,48,71,No
2417,Finance,36,63333,18,36,49,Yes
2418,Sales,49,108029,8,44,66,No
2419,Marketing,37,64697,2,37,90,No
2420,Sales,33,42634,18,43,47,Yes
2421,Sales,26,49561,16,30,90,No
2422,Finance,55,43033,10,58,75,No
2423,IT,22,97887,8,42,81,No
2424,Finance,53,80063,12,32,94,No
2425,Marketing,47,50921,16,50,74,No
2426,Marketing,38,44340,12,57,75,No
2427,Marketing,48,87781,11,35,87,No
2428,Finance,45,39901,19,48,95,Yes
2429,Sales,56,35638,1,44,75,No
2430,Sales,47,63596,3,33,64,No
2431,HR,59,111914,12,50,59,Yes
2432,Marketing,44,69324,9,32,91,No
2433,Sales,43,113356,5,33,84,No
2434,HR,25,115596,1,34,92,No
2435,Sales,30,57642,10,47,56,No
2436,Marketing,25,50378,17,55,62,No
2437,IT,28,75867,4,54,64,No
2438,Marketing,44,98686,15,39,87,No
2439,Finance,23,67875,19,37,99,No
2440,Sales,45,114595,8,41,96,No
2441,Sales,52,108729,15,51,88,No
2442,Finance,52,89377,7,55,70,Yes
2443,Finance,55,79691,15,56,45,No
2444,IT,45,118337,8,32,74,No
2445,Sales,47,89303,10,56,91,No
2446,Sales,37,85839,18,47,95,No
2447,IT,34,74063,4,52,43,No
2448,HR,36,116782,15,37,79,No
2449,IT,48,103343,11,55,59,No
2450,Marketing,25,108071,3,30,80,No
2451,Sales,37,30492,15,43,93,No
2452,Finance,51,56357,3,51,40,No
2453,Marketing,51,96838,15,52,84,No
2454,Sales,57,57314,6,42,65,No
2455,IT,24,73697,1,54,73,Yes
2456,Marketing,43,95283,14,41,94,Yes
2457,Sales,43,84567,16,32,49,Yes
2458,HR,33,72006,1,47,62,No
2459,HR,42,85011,17,50,90,No
2460,Finance,25,35686,8,42,88,No
2461,Sales,52,62449,18,44,63,Yes
2462,HR,52,86606,16,39,52,No
2463,IT,44,43891,6,30,68,No
2464,Sales,41,77115,10,58,97,No
2465,IT,36,85719,10,35,85,No
2466,IT,44,98030,5,38,66,Yes
2467,HR,49,61723,12,39,70,No
2468,Sales,37,54877,17,44,82,Yes
2469,Marketing,58,118517,14,38,49,No
2470,HR,42,39026,14,52,70,No
2471,HR,36,45422,3,43,78,No
2472,Sales,38,34244,12,40,49,No
2473,Sales,58,58481,18,36,63,Yes
2474,IT,34,114180,12,53,72,No
2475,Sales,40,83031,2,55,53,No
2476,IT,51,33521,2,59,74,Yes
2477,HR,39,26746,17,31,84,No
2478,Finance,35,108127,10,43,73,No
2479,Marketing,57,117254,18,35,56,No
2480,HR,57,93232,19,34,60,No
2481,Sales,41,37012,1,34,71,Yes
2482,Marketing,40,105224,4,58,42,No
2483,Finance,28,48457,4,48,97,No
2484,Finance,25,95572,2,48,54,No
2485,IT,55,54960,19,35,47,No
2486,Marketing,23,112695,12,57,71,No
2487,IT,26,32910,10,55,77,Yes
2488,HR,31,27693,13,58,65,No
2489,Marketing,53,40858,15,39,69,No
2490,HR,34,53810,3,52,48,No
2491,IT,26,45092,13,43,96,No
2492,Marketing,31,113779,8,46,71,Yes
2493,IT,31,73700,7,59,50,Yes
2494,Marketing,59,83105,8,32,61,Yes
2495,IT,48,55505,18,57,73,No
2496,Finance,42,98228,9,30,80,No
2497,IT,29,53555,6,39,57,No
2498,Finance,22,96934,4,32,58,Yes
2499,IT,49,97788,15,34,93,Yes
2500,Marketing,35,102257,5,54,57,No
2501,Marketing,42,42939,5,48,76,No
2502,Marketing,51,36825,7,39,57,No
2503,Sales,42,115787,9,59,51,No
2504,HR,30,49151,7,55,43,No
2505,Marketing,38,25036,9,54,86,Yes
2506,Finance,26,118948,10,45,82,Yes
2507,Marketing,52,108707,4,30,66,Yes
2508,Sales,59,64051,6,35,90,Yes
2509,Finance,40,105738,14,38,44,Yes
2510,Sales,57,98596,9,57,45,No
2511,Finance,54,85071,1,34,52,No
2512,IT,34,98601,17,56,62,No
2513,HR,35,54873,13,43,81,No
2514,HR,54,61648,7,39,95,No
2515,Sales,50,96468,9,31,64,Yes
2516,HR,57,51470,11,34,85,No
2517,Sales,31,90129,3,30,43,No
2518,Sales,52,33328,12,54,91,No
2519,Sales,27,31333,3,39,94,No
2520,HR,22,71638,15,58,71,Yes
2521,Sales,28,36268,10,55,83,No
2522,HR,48,95603,1,54,54,Yes
2523,Sales,42,42045,14,51,65,No
2524,Marketing,49,65741,6,56,81,No
2525,Sales,37,113306,2,38,50,Yes
2526,Finance,44,67770,8,59,48,Yes
2527,Sales,41,32887,1,32,50,Yes
2528,IT,59,49918,4,44,41,Yes
2529,Sales,46,60497,4,33,84,No
2530,Finance,49,118562,5,42,66,No
2531,Finance,26,86009,9,35,93,Yes
2532,HR,42,36929,13,49,97,No
2533,Marketing,39,86762,18,46,65,No
2534,Sales,27,104099,17,52,47,Yes
2535,HR,50,53546,1,34,60,Yes
2536,Marketing,40,103424,15,59,60,No
2537,Sales,54,62338,2,44,47,Yes
2538,IT,22,59283,16,37,40,No
2539,Sales,24,107494,5,54,77,Yes
2540,Finance,42,103170,19,34,97,No
2541,Finance,56,109787,5,53,52,No
2542,IT,24,71566,2,42,48,No
2543,HR,46,110464,7,30,67,No
2544,Marketing,59,106991,3,30,45,No
2545,Sales,41,117680,17,36,86,Yes
2546,Finance,55,53013,3,51,62,No
2547,HR,42,77132,13,34,87,No
2548,IT,44,112412,7,43,75,No
2549,Finance,27,117498,3,44,99,No
2550,IT,34,53084,15,50,97,Yes
2551,Sales,44,46143,18,59,56,No
2552,Marketing,30,116627,10,54,48,No
2553,Finance,38,39179,7,46,51,No
2554,Finance,23,83726,9,53,61,No
2555,Sales,40,35222,5,47,90,Yes
2556,HR,40,84965,8,36,91,No
2557,Marketing,28,89068,14,51,97,No
2558,Finance,41,48949,4,55,51,No
2559,Marketing,30,41116,14,47,93,No
2560,Finance,38,76052,12,57,45,No
2561,Marketing,48,76369,2,58,83,Yes
2562,IT,23,73817,13,48,48,No
2563,Finance,57,108203,1,49,91,No
2564,Marketing,40,99311,7,36,76,No
2565,HR,38,54655,9,37,92,No
2566,IT,26,82802,17,42,42,No
2567,IT,39,72632,13,56,73,Yes
2568,HR,28,39193,10,47,47,Yes
2569,Marketing,38,105212,16,53,49,No
2570,Sales,57,55776,6,40,86,No
2571,HR,25,68225,16,38,80,No
2572,Marketing,59,85010,11,52,81,No
2573,HR,46,107735,3,30,82,No
2574,HR,26,90451,9,51,48,No
2575,Finance,51,73812,15,37,53,No
2576,Marketing,33,105602,13,50,76,No
2577,Sales,25,43895,10,41,66,Yes
2578,Finance,45,90782,13,31,80,No
2579,HR,50,46209,17,44,71,No
2580,HR,30,107336,7,50,43,No
2581,HR,25,86807,6,53,41,Yes
2582,Marketing,45,48086,13,47,90,No
2583,Marketing,35,110637,17,46,72,No
2584,Finance,26,107027,15,44,60,Yes
2585,Sales,39,52207,4,49,40,No
2586,Finance,40,45897,15,49,83,No
2587,IT,33,88083,14,38,50,No
2588,HR,39,91957,11,32,40,Yes
2589,HR,38,103506,4,49,85,Yes
2590,HR,51,32283,3,48,98,No
2591,Finance,45,119024,2,47,50,No
2592,Finance,32,106481,10,49,46,Yes
2593,HR,56,25255,13,59,41,Yes
2594,Finance,44,101555,18,37,54,No
2595,Marketing,38,40487,16,30,47,Yes
2596,Marketing,22,44346,11,53,93,No
2597,Finance,36,60050,10,53,91,No
2598,HR,53,33744,9,44,96,No
2599,Finance,30,49756,12,48,86,No
2600,Finance,36,86596,19,59,65,No
2601,Finance,49,108397,1,55,79,Yes
2602,IT,45,50146,18,39,81,No
2603,Marketing,56,80032,14,41,90,No
2604,Sales,43,67687,1,57,74,No
2605,Sales,48,71103,17,35,91,No
2606,IT,40,46976,11,58,85,No
2607,Finance,33,87863,15,42,80,Yes
2608,IT,41,25591,4,33,80,No
2609,IT,22,31277,15,42,60,No
2610,HR,42,86860,14,46,99,No
2611,Marketing,22,27260,1,59,96,Yes
2612,Sales,31,90883,9,30,77,Yes
2613,Finance,53,49741,7,34,47,Yes
2614,Sales,43,62211,11,57,82,No
2615,Sales,39,66542,2,53,71,No
2616,Marketing,53,31869,2,46,47,No
2617,Sales,48,118618,6,47,83,No
2618,Sales,49,112616,19,36,49,Yes
2619,IT,39,89732,14,45,62,No
2620,Marketing,50,119515,3,37,43,No
2621,HR,39,44422,7,41,87,No
2622,Finance,29,60613,7,43,91,No
2623,Sales,52,82016,4,48,77,No
2624,Finance,55,85110,5,40,69,No
2625,HR,28,113529,17,41,80,Yes
2626,Finance,57,102922,4,42,62,No
2627,HR,39,59033,13,37,44,Yes
2628,IT,59,70213,16,30,60,No
2629,Sales,30,86993,16,38,95,Yes
2630,HR,30,37938,2,57,45,No
2631,Finance,29,101695,18,31,88,No
2632,Sales,56,27274,1,43,56,No
2633,IT,39,109390,18,42,64,No
2634,Sales,26,56815,8,45,63,Yes
2635,HR,35,101018,11,31,61,No
2636,IT,49,43961,15,33,52,No
2637,Finance,51,45044,16,41,56,No
2638,IT,25,46975,17,45,53,No
2639,IT,41,39706,17,39,73,No
2640,Marketing,46,30974,12,32,65,No
2641,IT,49,101464,10,33,58,Yes
2642,IT,33,46213,6,35,65,Yes
2643,Sales,23,26950,8,52,99,Yes
2644,Finance,35,110013,13,34,42,No
2645,Sales,43,35411,2,47,41,No
2646,Sales,52,112231,19,32,67,No
2647,HR,44,71156,10,39,41,No
2648,Sales,41,87744,4,40,61,No
2649,Marketing,59,42771,12,48,46,No
2650,Marketing,25,94810,18,43,43,Yes
2651,HR,36,60053,7,50,88,Yes
2652,Finance,45,77076,4,57,77,No
2653,Finance,46,32045,7,40,78,No
2654,Sales,22,82623,10,57,59,No
2655,Sales,28,54714,15,50,45,No
2656,Sales,52,59386,12,33,48,No
2657,Finance,33,33562,1,53,91,No
2658,IT,26,80048,18,51,99,No
2659,Marketing,59,118295,16,35,70,No
2660,IT,33,37026,5,46,65,Yes
2661,IT,39,56589,19,51,75,Yes
2662,Finance,23,51844,4,48,65,Yes
2663,IT,31,48447,6,42,67,No
2664,HR,36,115415,17,51,44,No
2665,Sales,51,102502,7,39,90,Yes
2666,HR,38,108268,7,58,49,No
2667,Marketing,25,79708,9,40,57,Yes
2668,Sales,28,88925,13,58,54,No
2669,IT,52,95825,14,35,96,No
2670,Marketing,55,76574,16,31,72,No
2671,Sales,27,110548,9,30,44,No
2672,IT,59,43812,15,40,76,Yes
2673,HR,55,80309,5,45,79,No
2674,Sales,36,89230,18,32,61,Yes
2675,IT,35,66628,8,34,61,Yes
2676,HR,27,65581,15,44,61,Yes
2677,Marketing,58,71628,9,44,91,No
2678,Marketing,53,113628,19,33,54,No
2679,Marketing,24,50105,6,52,56,No
2680,Marketing,24,104830,4,33,90,No
2681,Finance,43,94157,11,37,84,Yes
2682,Sales,43,57442,10,36,97,No
2683,Sales,31,112235,3,55,67,No
2684,Finance,24,27347,1,54,98,No
2685,IT,33,72650,12,46,61,No
2686,IT,50,42110,15,44,60,Yes
2687,Marketing,38,87170,15,34,81,Yes
2688,HR,28,29923,14,42,56,No
2689,IT,34,76801,7,33,44,Yes
2690,HR,23,87771,17,51,57,Yes
2691,Sales,25,106147,19,46,56,No
2692,HR,31,73135,7,51,43,No
2693,Sales,45,44199,3,46,93,No
2694,Finance,38,34066,3,43,46,No
2695,Finance,27,77136,18,43,64,No
2696,Marketing,40,117290,14,46,76,Yes
2697,IT,26,61575,3,37,79,No
2698,Marketing,53,114796,7,31,79,No
2699,Sales,31,71733,7,55,82,Yes
2700,Marketing,30,41991,5,42,48,Yes
2701,HR,48,47553,3,59,58,No
2702,Sales,34,114710,18,51,90,No
2703,Finance,40,112493,15,45,48,Yes
2704,IT,42,25634,14,59,62,No
2705,Sales,45,37771,4,45,70,No
2706,Sales,59,43298,8,35,71,No
2707,HR,25,104876,13,51,91,No
2708,IT,45,60999,8,53,70,No
2709,Finance,56,96887,15,33,56,No
2710,Sales,24,84648,17,32,87,No
2711,Sales,25,87668,5,35,78,Yes
2712,HR,58,94374,4,33,97,Yes
2713,Marketing,56,92509,11,47,61,No
2714,Finance,52,100783,18,35,74,No
2715,IT,46,69440,10,55,69,No
2716,Sales,34,56655,17,34,92,No
2717,Sales,25,68039,15,56,90,Yes
2718,Finance,35,80255,6,38,79,Yes
2719,Marketing,34,97219,16,40,76,No
2720,Sales,48,79989,15,35,65,No
2721,Finance,27,36244,8,59,97,No
2722,HR,38,119594,9,45,45,No
2723,Marketing,57,83595,11,48,73,No
2724,IT,56,64551,2,40,95,Yes
2725,Sales,38,88230,13,50,71,No
2726,Finance,23,53371,4,44,64,No
2727,HR,34,94358,9,55,90,No
2728,IT,23,53878,5,53,52,Yes
2729,Finance,49,61157,19,38,77,No
2730,Finance,47,30914,3,53,77,No
2731,IT,43,108700,3,48,41,Yes
2732,HR,24,52180,6,54,97,No
2733,HR,56,28688,10,48,95,No
2734,Marketing,33,105219,5,53,44,Yes
2735,Sales,45,103616,3,55,50,No
2736,IT,26,34916,7,38,50,No
2737,IT,41,81363,18,52,63,No
2738,IT,34,52360,8,33,53,No
2739,HR,33,62805,1,39,84,No
2740,Sales,34,38453,4,38,69,Yes
2741,Marketing,31,47703,7,48,79,Yes
2742,Finance,54,84021,14,44,86,Yes
2743,Finance,37,99176,13,48,83,No
2744,IT,56,119799,10,31,74,No
2745,Sales,24,106614,18,39,60,Yes
2746,HR,26,113919,1,48,94,No
2747,Sales,47,106072,4,46,44,No
2748,Sales,32,32410,16,49,77,Yes
2749,HR,28,106462,16,53,41,No
2750,IT,31,73268,18,50,79,No
2751,Sales,55,59248,8,31,76,No
2752,Finance,24,56159,10,48,93,No
2753,HR,29,67039,16,46,88,No
2754,Marketing,52,72800,11,47,97,No
2755,IT,32,65761,6,46,73,No
2756,HR,28,119626,1,31,50,No
2757,Marketing,23,111103,12,48,75,No
2758,Marketing,27,68663,6,30,50,Yes
2759,Sales,53,105903,13,40,48,No
2760,Sales,41,65412,17,54,45,No
2761,Sales,55,60367,1,39,95,Yes
2762,HR,37,30813,8,34,73,No
2763,HR,46,84894,8,45,97,Yes
2764,IT,33,76444,11,53,86,No
2765,Sales,28,59269,14,34,76,Yes
2766,Marketing,38,86748,10,53,71,Yes
2767,Finance,32,66190,15,52,99,No
2768,IT,27,65318,7,41,51,No
2769,HR,44,62018,7,33,84,Yes
2770,IT,48,64759,10,52,71,No
2771,IT,27,41498,4,35,56,Yes
2772,IT,59,50989,18,48,43,No
2773,IT,23,50568,10,38,81,No
2774,Finance,43,91577,19,41,72,Yes
2775,Sales,41,55099,14,55,82,No
2776,Marketing,46,114900,13,44,87,Yes
2777,IT,36,65639,15,45,82,Yes
2778,IT,50,48482,16,42,48,No
2779,IT,29,94212,2,54,73,No
2780,Sales,58,80261,4,59,78,No
2781,HR,54,112317,18,50,90,No
2782,HR,43,55048,17,53,69,No
2783,Finance,26,28065,10,36,89,No
2784,HR,39,27036,9,54,59,No
